cust_id,equip_id,csa1,serial,model,manufacturer,product_type,date_installed,last_service_date,recommended_service,next_service_date,equipment_notes,warranty_policy,extended,warranty_length,warranty_type,expiration_date,warranty_notes,hide,created_at,updated_at
179,4061,,,,Trane,Gas Furnace,,12/18/2012,12,12/18/2013,Serviced Gas Furnace 11-12-02,EquipNotes,0,,,,,0,05/24/2017,05/24/2017
2012,4062,,,,GE,Furnace,,11/12/2002,12,11/12/2003,Replaced 24 Volt Transformer on gas furnace and Serviced 11-12-02,EquipNotes,0,,,,,0,05/24/2017,05/24/2017
2013,4063,,3203JLM7G,TUY080R9V3W1,Trane,Gas Furnace,08/20/2003,08/20/2003,12,08/20/2004,,2325837,1,10 Year,Parts & Labor,08/17/2013,,0,05/24/2017,05/24/2017
2013,4064,,4251E4B5G,RXC031S3HPC0,Trane,AC Coil,05/06/2005,05/06/2005,12,05/06/2006,"We originally installed one 8/30/03 but failed.  The old model & serial # are: RXC031S3HPC0, 3295XM85G",2325837,1,10 Year,Parts & Labor,05/04/2015,,0,05/24/2017,05/24/2017
2013,4065,,3313UNP2F,4TTX3030A1000AA,Trane,Air Conditioner,08/20/2003,08/20/2003,12,08/20/2004,,2325837,1,10 Year,Parts & Labor,08/20/2013,,0,05/24/2017,05/24/2017
2013,4066,,0,TAYSTAT350,Trane,Thermostat,08/20/2003,,0,,,2325837,1,10 Year,Parts & Labor,08/20/2013,,0,05/24/2017,05/24/2017
2013,4067,,0,5000 BUYS 401,AprilAire,Air Cleaner,08/20/2003,10/29/2012,12,10/29/2013,,,0,1 Year,Parts,08/20/2004,,0,05/24/2017,05/24/2017
215,4068,,03309396,SA40N,SuburbanAire,Gas Heater,09/04/2003,01/29/2015,12,01/29/2016,,,0,,,,,0,05/24/2017,05/24/2017
1172,4070,,20354502A,TCU085B936B,Trane,Oil Furnace,01/10/1997,09/11/2003,12,09/11/2004,,,0,,,,,0,05/24/2017,05/24/2017
2014,4071,,K481MGW2G,TUD140R960H1,Trane,Furnace,04/24/1996,,,,,,0,,,,,0,05/24/2017,05/24/2017
2014,4072,,L101MKFFF,TTR060C100A2,Trane,Air Conditioner,04/24/1996,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2014,4073,,,TXA050,,Coil,,08/29/2003,12,08/29/2004,,,0,,,,,0,05/24/2017,05/24/2017
2016,4074,,,,AprilAire,Air Filter,09/12/2003,09/12/2003,12,09/12/2004,,,0,,,,,0,05/24/2017,05/24/2017
2017,4075,,2511NL51G,TUD090R9V3K2,Trane,Furnace,05/22/2003,05/22/2003,12,05/22/2004,,#2290900,1,10 Year,Parts & Labor,05/19/2013,,0,05/24/2017,05/24/2017
2017,4076,,24652PN5G,RXC025S3HPD0,,Coil,05/22/2003,05/22/2003,12,05/22/2004,,,0,,,,,0,05/24/2017,05/24/2017
2017,4077,,243171G2F,4TTX3024A10000AA,Trane,Air Conditioner,05/22/2003,06/15/2015,12,06/15/2016,,#2290900,1,10 Year,Parts & Labor,05/22/2013,,0,05/24/2017,05/24/2017
2017,4078,,0,TAYSTAT380,Trane,Thermostat,09/14/2004,09/14/2004,0,09/14/2004,,,0,,,,,0,05/24/2017,05/24/2017
2017,4079,,,5000,AprilAire,Air Filter,05/22/2003,06/15/2015,12,06/15/2016,,,0,,,,,0,05/24/2017,05/24/2017
2017,4080,,,AAW0521,,,06/23/2003,06/23/2003,0,06/23/2003,,,0,,,,,0,05/24/2017,05/24/2017
2018,4081,,6003D16800---070054505,HE22236A155A000073,,,05/29/2003,05/29/2003,12,05/29/2004,,,0,,,,,0,05/24/2017,05/24/2017
2019,4082,,CN174M330208847,ROBD-667LBEA,Rheem,Oil Furnace,02/12/2003,09/10/2004,12,09/10/2005,,,0,,,,,0,05/24/2017,05/24/2017
2019,4083,,Upflow,M3302   - OPT,,,02/12/2003,02/12/2003,0,02/12/2003,,,0,,,,,0,05/24/2017,05/24/2017
2019,4084,,M180022955,RCBA2457GG17,,Coil,02/12/2003,02/12/2003,0,02/12/2003,,,0,,,,,0,05/24/2017,05/24/2017
2019,4085,,5882M110313335,RAKA-024JAZ,Rheem,Air Conditioner,05/19/2003,05/29/2007,12,05/29/2008,,,0,,,,,0,05/24/2017,05/24/2017
2020,4086,,2474W2L5F,2TTR1024A1000AA,Trane,Air Conditioner,05/21/2003,08/04/2006,12,08/04/2007,,,0,,,,,0,05/24/2017,05/24/2017
2020,4087,,3191RJ75G,TXA025C4HPC0,Trane,Coil,05/21/2003,05/21/2003,12,05/21/2004,,,0,,,,,0,05/24/2017,05/24/2017
2021,4088,,315282N5F,2TTR1030A1000AA,Trane,Air Conditioner,07/08/2003,07/08/2003,12,07/08/2004,,,0,,,,,0,05/24/2017,05/24/2017
2021,4089,,3256M5T5G,TXA031C4HPC0,Trane,Coil,07/08/2003,07/08/2003,12,07/08/2004,,,0,,,,,0,05/24/2017,05/24/2017
2022,4090,,3253J685G,TXA025C4HPC0,Trane,Coil,07/15/2003,07/15/2003,12,07/15/2004,,,0,,,,,0,05/24/2017,05/24/2017
2022,4091,,3234NJA5F,TTB024C100A2,Trane,Air Conditioner,07/15/2003,07/15/2003,12,07/15/2004,,Split Cooling,0,,,,,0,05/24/2017,05/24/2017
2023,4092,,3252JG07G,TUX060C936D2,Trane,Gas Furnace,07/18/2003,10/09/2008,12,10/09/2009,,,0,,,,,0,05/24/2017,05/24/2017
2023,4093,,3242YB15G,TXC025C4HPC0,Trane,Coil,07/18/2003,08/11/2004,12,08/11/2005,,,0,,,,,0,05/24/2017,05/24/2017
2023,4094,,3263K105F,2TTR1024A1000AA,Trane,Air Conditioner,07/18/2003,08/11/2004,12,08/11/2005,,,0,,,,,0,05/24/2017,05/24/2017
2023,4095,,,2400,AprilAire,Air Cleaner,07/18/2003,10/09/2008,12,10/09/2009,,,0,,,,,0,05/24/2017,05/24/2017
2024,4096,,0301472338,CKL60-1,,Air Conditioner,07/18/2003,07/18/2003,12,07/18/2004,,,0,,,,,0,05/24/2017,05/24/2017
2025,4097,,3214MME1G,TUD060R936K3,Trane,Furnace,06/23/2003,06/23/2003,12,06/23/2004,,,0,,,,,0,05/24/2017,05/24/2017
2026,4098,,1207513586,22V40SF,Rheem,Hot Water Tank,06/18/2003,01/24/2008,12,01/24/2009,"Original tank Ser# 0403158447
Originally installed 6/18/2003",,0,6 Years,,06/18/2009,,0,05/24/2017,05/24/2017
2027,4099,,31938185F,2TTR102A1000AA,Trane,Air Conditioner,06/13/2003,06/13/2003,12,06/13/2004,,,0,,,,,0,05/24/2017,05/24/2017
2027,4100,,3191RNC5G,TXA025C4HPCo,Trane,Coil,06/13/2003,06/13/2003,12,06/13/2004,,,0,,,,,0,05/24/2017,05/24/2017
2028,4101,,0403158449,41V40S,Rheem,40 Gal Hot Water Tank,07/28/2003,07/28/2003,12,07/28/2004,,,0,,,,,0,05/24/2017,05/24/2017
2029,4102,,326363p5F,2TTR1024A1000AA,Trane,Air Conditioner,07/21/2003,05/07/2012,12,05/07/2013,,,0,,,,,0,05/24/2017,05/24/2017
2029,4103,,0305A119486,MC2430C,Unico,Air Handler,07/21/2003,03/25/2013,12,03/25/2014,,COIL Module,0,,,,,0,05/24/2017,05/24/2017
2029,4104,,0305A118740,MB2430L,Unico,Air Handler,07/21/2003,07/21/2003,12,07/21/2004,,BLOWER MODULE,0,,,,,0,05/24/2017,05/24/2017
2030,4105,,CP174M220300050,R0PD-112QBGA949,Rheem,,08/19/2003,03/02/2016,12,03/02/2017,,Garage,0,,,,,0,05/24/2017,05/24/2017
2030,4106,,CP174M220300050,R0BD-067LBEA949,Rheem,,08/19/2003,03/02/2016,12,03/02/2017,,House,0,,,,,0,05/24/2017,05/24/2017
2031,4107,,331435C1G,TUD060R936K4,Trane,Gas Furnace,08/13/2003,08/17/2009,12,08/17/2010,,,0,,,,,0,05/24/2017,05/24/2017
2031,4108,,3316U7Y5G,TXC024C4HPC0,Trane,Coil,08/13/2003,08/10/2004,12,08/10/2005,,,0,,,,,0,05/24/2017,05/24/2017
2031,4109,,33118FR5F,2TTR1024A1000AA,Trane,Air Conditioner,08/13/2003,08/17/2009,12,08/17/2010,,,0,,,,,0,05/24/2017,05/24/2017
2031,4110,,,TAYSTAT380,Trane,Thermostat,08/13/2003,08/13/2003,12,08/13/2004,,,0,,,,,0,05/24/2017,05/24/2017
2032,4111,,0004124368,RCB36B2A,Amana,Air Conditioner,07/30/2001,07/30/2001,12,07/30/2002,,0146646,1,10 Year,Parts & Labor,07/28/2011,,0,05/24/2017,05/24/2017
2032,4112,,0006143227,CCA36FSC,Amana,Coil,07/30/2001,07/30/2001,12,07/30/2002,,0146646,1,10 Year,Parts & Labor,07/30/2011,,0,05/24/2017,05/24/2017
2032,4113,,4492PK97G,TUX080C942D3,Trane,Gas Furnace,01/10/2005,01/04/2006,12,01/04/2007,,,0,,,,,0,05/24/2017,05/24/2017
2033,4114,,3212LR91G,TUD060R936K3,Trane,Gas Furnace,08/04/2003,11/29/2014,12,11/29/2015,,,0,,,,,0,05/24/2017,05/24/2017
2033,4115,,33117RH5G,TXC024C4HPC0,Trane,Coil,08/04/2003,08/04/2003,12,08/04/2004,,,0,,,,,0,05/24/2017,05/24/2017
2033,4116,,3214P1F5F,2TTR1024A1000AA,Trane,Air Conditioner,08/04/2003,05/27/2016,12,05/27/2017,,,0,,,,,0,05/24/2017,05/24/2017
2034,4117,,329338T7G,TUX060R36W1,Trane,Furnace,03/07/2003,05/27/2009,12,05/27/2010,,,0,,,,,0,05/24/2017,05/24/2017
2034,4118,,318146A5G,TXC025C4HPC0,Trane,Coil,03/07/2003,05/22/2008,12,05/22/2009,,,0,,,,,0,05/24/2017,05/24/2017
2034,4119,,3214P305F,2TTR1024A1000AA,Trane,Air Conditioner,03/07/2003,05/27/2009,12,05/27/2010,,,0,,,,,0,05/24/2017,05/24/2017
2034,4120,,Programmable,TAYSTAT350,,,03/07/2003,03/07/2003,12,03/07/2004,,,0,,,,,0,05/24/2017,05/24/2017
2035,4121,,3251JK67G,TUX060C936D2,Trane,Furnace,07/01/2003,07/01/2003,12,07/01/2004,,2313802,1,10 Year,Parts & Labor,06/28/2013,,0,05/24/2017,05/24/2017
2035,4122,,32537YH5F,2TTR1024A1000AA,Trane,Air Conditioner,07/01/2003,07/01/2003,12,07/01/2004,,2313802,1,10 Year,Parts & Labor,07/01/2013,,0,05/24/2017,05/24/2017
2035,4123,,3245T9T5G,TXC025C4HPC0,Trane,Coil,07/01/2003,07/01/2003,12,07/01/2004,,2313802,1,10 Year,Parts & Labor,07/01/2013,,0,05/24/2017,05/24/2017
2036,4124,,3152KBD7G,TUX080R942W1,Trane,Gas Furnace,07/22/2003,01/04/2017,12,01/04/2018,,2314211,1,10 Year,Parts & Labor,07/19/2013,,0,05/24/2017,05/24/2017
2036,4125,,3263K095G,TXC031C4HPC0,Trane,Coil,07/22/2003,07/22/2003,0,07/22/2003,,2314211,1,10 Year,Parts & Labor,07/22/2013,,0,05/24/2017,05/24/2017
2036,4126,,3055LMS5F,2TTR1030A1000AA,Trane,Air Conditioner,07/22/2003,06/12/2015,12,06/12/2016,,2314211,1,10 Year,Parts & Labor,07/22/2013,,0,05/24/2017,05/24/2017
1164,4127,,,,,Air Cleaner,,10/07/2015,12,10/07/2016,,,0,,,,,0,05/24/2017,05/24/2017
1164,4128,,,,,Heat Exchanger,,09/03/2009,12,09/03/2010,,,0,,,,,0,05/24/2017,05/24/2017
527,4129,,,440,AprilAire,Humidifier,,11/24/2014,12,11/24/2015,,35,0,,,,,0,05/24/2017,05/24/2017
527,4130,,413,2400-upgraded,AprilAire,Air Filter,11/14/2002,11/21/2014,12,11/21/2015,,,0,,,,,0,05/24/2017,05/24/2017
608,4131,,5894J31208,20Q3/4E-125-4,Lennox,Gas Furnace,,10/13/2005,12,10/13/2006,,,0,,,,,0,05/24/2017,05/24/2017
608,4132,,,,,Air Cleaner,,11/19/2002,12,11/19/2003,,,0,,,,,0,05/24/2017,05/24/2017
607,4133,,3161R9J5G,TXA025C4HPC0,Trane,Coil,05/15/2003,05/15/2003,0,05/15/2003,,,0,,,,,0,05/24/2017,05/24/2017
607,4134,,2474WP9SF,2TTR1024A1000AA,Trane,Air Conditioner,05/15/2003,05/15/2003,12,05/15/2004,,,0,,,,,0,05/24/2017,05/24/2017
2037,4135,,CP172M370300062,ROBD-112QBGA949,Rheem,Oil Furnace,10/08/2003,01/03/2006,12,01/03/2007,,R615000092,1,10 Year,Parts & Labor,10/05/2013,,0,05/24/2017,05/24/2017
2038,4136,,0,2200,AprilAire,Air Cleaner,,11/03/2005,12,11/03/2006,,,0,,,,,0,05/24/2017,05/24/2017
173,4137,,R880900122,GUF150A020AN,Arco-Aire,Gas Furnace,,10/27/2003,12,10/27/2004,,,0,,,,,0,05/24/2017,05/24/2017
2039,4138,,31230Y12F,4TTX3030A1000AA,Trane,Air Conditioner,10/22/2003,10/22/2003,12,10/22/2004,,,0,,,,,0,05/24/2017,05/24/2017
2039,4139,,9623,ESP-24300,Space Pak,,10/22/2003,10/22/2003,12,10/22/2004,,,0,,,,,0,05/24/2017,05/24/2017
2040,4140,,K48791781,BEF200C100A0,,?,12/15/1995,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2041,4141,,X06520454,LU120F936B1,,,04/04/1984,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2041,4142,,E15246095,TTA036A300A0,,,05/25/1990,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
21,4143,,,#35,,Humidifier,,11/17/2011,12,11/17/2012,,,0,,,,,0,05/24/2017,05/24/2017
2043,4144,,E15246095,TTA036A300A0,,,05/25/1990,05/25/1990,12,05/25/1991,,,0,,,,,0,05/24/2017,05/24/2017
2044,4145,,0005191535,RCB30B2A,Amana,Air Conditioner,04/16/2001,04/16/2001,12,04/16/2002,,0146639,1,10 Year,Parts & Labor,04/14/2011,,0,05/24/2017,05/24/2017
2044,4146,,0002199243,CHA30TSC,Amana,Coil,04/16/2001,04/16/2001,12,04/16/2002,,0146639,1,10 Year,Parts & Labor,04/16/2001,,0,05/24/2017,05/24/2017
2045,4147,,D28281782,TTX724A100A0,Trane,Air Conditioner,05/21/1991,06/14/2006,12,06/14/2007,,,0,,,,,0,05/24/2017,05/24/2017
1408,4148,,1001D09985,21P40E-1 A,Rheem,40 Gal Hot Water Tank,11/28/2001,11/28/2001,12,11/28/2002,,,0,,,,,0,05/24/2017,05/24/2017
2046,4149,,F15502521,TUC080B942A1,Trane,Coil,09/05/1991,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2046,4150,,F11226479,TTX724A100A1,Trane,Air Conditioner,09/05/1991,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2046,4151,,0,110,AprilAire,Humidifier,09/05/1991,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2047,4152,,D43226840,TTX730A100A3,Trane,Air Conditioner,05/30/1990,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2048,4153,,L215AAR1V,TWE030C140A1,,Air Handler,06/19/1996,01/19/2016,12,01/19/2017,,,0,,,,,0,05/24/2017,05/24/2017
2048,4154,,L213J69AD,BAY96X141503,,Electric Heater,06/19/1996,,12,,,,0,,,,,0,05/24/2017,05/24/2017
2049,4155,,CP172M430205135,ROBD-112QBGa949,Rheem,Oil Furnace,01/29/2003,05/16/2013,12,05/16/2014,,,0,,,,,0,05/24/2017,05/24/2017
2050,4156,,P501S537G,TUX080C942C1,Trane,Gas Furnace,06/12/2000,01/21/2016,12,01/21/2017,,Right,0,,,,,0,05/24/2017,05/24/2017
2050,4157,,R2211AB2F,TTR060D100A0,Trane,Air Conditioner,06/12/2000,12/22/2005,12,12/22/2006,,,0,,,,,0,05/24/2017,05/24/2017
1665,4159,,B41785176,EF140C100A),Trane,Electronic Air Cleaner,02/25/1993,01/07/2008,12,01/07/2009,,,0,,,,,0,05/24/2017,05/24/2017
1665,4161,143F,B11533875,BLU080K942B1,Trane,Gas Furnace,02/25/1993,12/27/2016,12,12/27/2017,,,0,,,,,0,05/24/2017,05/24/2017
1665,4162,143A,B27244025,TTX730A100AZ,Trane,Air Conditioner,02/25/1993,05/12/2016,12,05/12/2017,,,0,,,,,0,05/24/2017,05/24/2017
2051,4163,,B14543728,BLU080K942B1,,,07/18/1987,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2052,4164,,C3456875,TUC120A960A0,,,01/10/1990,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2052,4165,,C11518026,LU080K94283,,,01/10/1990,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2053,4166,,116CH9,110,AprilAire,Humidifier,01/26/1990,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2054,4167,,D20202241,EF140C100A0,,,04/30/1990,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2054,4168,,D43226839,TTX730A100A3,Trane,,04/30/1990,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2054,4169,,D21765036,TXA730B4HPA,Trane,,04/30/1990,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
33,4170,,0,2400,AprilAire,Air Cleaner,11/21/2000,05/16/2005,12,05/16/2006,,,0,,,,,0,05/24/2017,05/24/2017
2055,4171,,Y40278396,TX724A100B0,,,05/23/1986,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2056,4172,,W3780054,EF200A900A1,,,08/29/1986,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2056,4173,,5522402978,WH748A100A1,,,08/29/1986,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2056,4174,,502208006,TB748A100A2,,,08/29/1986,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2056,4175,,C31437219,WH724A140A0,,,12/05/1988,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2056,4176,,C24217942,TTB24B100A1,,,12/05/1988,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
1687,4177,,L26729205,TXA025C4HPB0,Trane,,08/08/1996,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
1687,4178,,L29271GFF,TTX024C100A1,Trane,,08/08/1996,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
1452,4179,,UB3459749445,ROBC-112QBGA949,Rheem,Oil Furnace,12/22/2009,02/05/2016,12,02/05/2017,Install on 12/23/09 used oil furnace at no cost.,See Equip Notes,0,,,,,0,05/24/2017,05/24/2017
2057,4180,,R151TP14F,TTR025C100A4,Trane,Air Conditoner,06/27/2000,07/22/2014,12,07/22/2015,,,0,,,,,0,05/24/2017,05/24/2017
2058,4181,,L22219PAF,TTR030C100A2,,,06/26/1996,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
1900,4182,,0,550,AprilAire,,10/28/1991,04/23/2007,12,04/23/2008,,,0,,,,,0,05/24/2017,05/24/2017
1900,4183,,,,Bradford White,40 Gal Hot Water Tank,10/28/1991,,0,,,,0,,,,,0,05/24/2017,05/24/2017
1791,4184,,P3246LR5G,TXC018C4HPC0,,,10/29/1999,10/29/1999,12,10/29/2000,,,0,,,,,0,05/24/2017,05/24/2017
1791,4185,,P374TMDCF,TTR018D100A2,,,10/29/1999,10/29/1999,12,10/29/2000,,,0,,,,,0,05/24/2017,05/24/2017
1791,4186,,P121LUB1G,TUE040A924K2,,,10/29/1999,10/29/1999,12,10/29/2000,,,0,,,,,0,05/24/2017,05/24/2017
2059,4187,,CP172M420200078,ROBD-112QBGA949,Rheem,Oil Furnace,12/17/2002,11/30/2012,12,11/30/2013,,,0,,,,,0,05/24/2017,05/24/2017
2060,4188,,L2928AJFF,TTX024C100A1,Trane,Air Conditioner,05/28/1998,11/10/2009,12,11/10/2010,,,0,,,,,0,05/24/2017,05/24/2017
2060,4189,,N134JG15G,CUBA24A4ACC0,American Standard,Furnace,05/28/1998,12/31/2015,12,12/31/2016,,,0,,,,,0,05/24/2017,05/24/2017
2061,4190,,N203PB8CF,TTR036C100A3,Trane,Air Conditioner,06/17/1998,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2061,4191,,N201RLN5G,TXA036C4HPB0,Trane,Coil,06/17/1998,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2062,4192,,F25532624,TUC100B948A0,Trane,Furnace,08/20/1991,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2063,4193,,C30560722,BLU080K942B3,,,04/18/1989,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2064,4194,,D18553025,BLU070J936A3,,,08/14/1989,01/01/2003,12,01/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2065,4195,,L983319499,NTC6100GFA1,Tempstar,Gas Furnace,10/05/1998,01/16/2004,12,01/16/2005,,,0,,,,,0,05/24/2017,05/24/2017
1152,4196,,D48638907,TUC080B942A0,,,03/05/1990,03/05/1990,12,03/05/1991,,,0,,,,,0,05/24/2017,05/24/2017
1152,4197,,D36263769,TTX724A100A1,,,03/05/1990,08/28/2006,12,08/28/2007,,,0,,,,,0,05/24/2017,05/24/2017
43,4198,,0200A52814,41V40S-40,Rheem,40 Gal Hot Water Tank,04/24/2000,04/24/2000,12,04/24/2001,,,0,,,,,0,05/24/2017,05/24/2017
2066,4199,,B11533848,LU080K942B1,Trane,Gas Furnace,02/09/1988,09/24/2013,12,09/24/2014,,,0,,,,,0,05/24/2017,05/24/2017
2066,4200,,B35215100,TTX724A100A1,Trane,Air Conditioner,03/23/1988,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2067,4201,,L264N6UAF,TTR030C100A2,Trane,Air Conditioner,07/19/1996,06/24/2011,12,06/24/2012,,,0,,,,,0,05/24/2017,05/24/2017
2067,4202,,K43747758,TXC031C4HPB1,Trane,Coil,07/19/1996,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2067,4203,,E39647795,TUS1208936A,Trane,,10/12/1990,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
1901,4204,,N394MGFAF,TTR025C100A3,Trane,Air Conditioner,05/24/1999,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
1901,4205,,N065P8E5G,TXA024C4HPB0,Trane,Coil,05/24/1999,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
2068,4206,,D38284352,TTX736A100A2,Trane,Air Conditioner,06/04/1990,08/31/2005,12,08/31/2006,,,0,,,,,0,05/24/2017,05/24/2017
2068,4207,,D48639125,TUC080B942A0,Trane,Furnace,06/04/1990,08/31/2005,12,08/31/2006,,,0,,,,,0,05/24/2017,05/24/2017
2069,4208,421F,2381SUE7G,TUX060R936W1,Trane,Gas Furnace,09/17/2003,01/07/2015,12,01/07/2016,,,0,,,,,0,05/24/2017,05/24/2017
2069,4209,421A,30728M75F,2TTR1024A1000AA,Trane,Air Conditioner,09/17/2003,06/27/2016,12,06/27/2017,,,0,,,,,0,05/24/2017,05/24/2017
2070,4210,,2334X2F1G,TUD100R9V5K1,Trane,Gas Furnace,08/26/2003,12/04/2008,12,12/04/2009,,,0,,,,,0,05/24/2017,05/24/2017
2070,4211,,243357T5G,RXC037S3HPD0,Trane,,08/26/2003,08/26/2003,12,08/26/2004,,,0,,,,,0,05/24/2017,05/24/2017
1588,4212,,3094P8R7G,TUX060R936W1,Trane,Gas Furnace,08/27/2003,01/10/2012,12,01/10/2013,,,0,,,,,0,05/24/2017,05/24/2017
1588,4213,,0,5000,AprilAire,Air Cleaner,08/27/2003,08/01/2014,12,08/01/2015,,,0,,,,,0,05/24/2017,05/24/2017
2071,4214,,Y38277194,TX730A100B,,,03/25/1986,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2071,4215,,W38781504,EF140A900A1,Trane,Air Cleaner,03/25/1986,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2071,4216,,628349,110   #10,AprilAire,Humidifier,,10/16/2015,12,10/16/2016,,,0,,,,,0,05/24/2017,05/24/2017
2071,4217,,3341NL91G,TUD080R9V3K3,Trane,Gas Furnace,10/15/2003,10/16/2015,12,10/16/2016,,,0,,,,,0,05/24/2017,05/24/2017
2072,4218,,3351MRM7G,TUX060R936W1,Trane,Gas Furnace,10/07/2003,10/07/2003,12,10/07/2004,,,0,,,,,0,05/24/2017,05/24/2017
2072,4219,,3386RJX5G,TXC025C4HPC0,Trane,Coil,10/07/2003,10/07/2003,12,10/07/2004,,,0,,,,,0,05/24/2017,05/24/2017
2072,4220,,30728NP5F,2TTR1024A1000AA,Trane,Air Conditioner,10/07/2003,05/22/2012,12,05/22/2013,,,0,,,,,0,05/24/2017,05/24/2017
2072,4221,,0,2400,AprilAire,Air Cleaner,10/07/2003,01/09/2013,12,01/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
2072,4222,,,TAYSTAT 380,Trane,Thermostat,10/07/2003,10/07/2003,12,10/07/2004,,,0,,,,,0,05/24/2017,05/24/2017
2073,4223,,3061L9P2G,TUE080A936L2,Trane,Gas Furnace,09/25/2003,09/25/2003,12,09/25/2004,,,0,,,,,0,05/24/2017,05/24/2017
2073,4224,,0,550,AprilAire,Humidifier,09/25/2003,09/25/2003,12,09/25/2004,,,0,,,,,0,05/24/2017,05/24/2017
2074,4225,,2334WLC7G,TUC080C942B8,Trane,,08/16/2003,08/16/2003,12,08/16/2004,,,0,,,,,0,05/24/2017,05/24/2017
2075,4226,,3201L6E5F,2TTR1024A1000AA,Trane,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2076,4227,,3351NKG5G,TXA037C4HPC0,Trane,Coil,08/29/2003,08/29/2003,12,08/29/2004,,,0,,,,,0,05/24/2017,05/24/2017
2077,4228,,0403158576,425801,Rheem,40 Gal Hot Water Tank,09/14/2003,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2078,4229,,CP172M290310098,ROBD-112QBGA949,Rheem,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2078,4230,,T260301963,RCBA-3765GG24XI031,Rheem,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2078,4231,,6908F180313873,RAKA-030JAZ,Rheem,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2079,4232,,33645CL1G,TUD080C924K4,Trane,Gas Furnace,10/06/2003,11/25/2013,12,11/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
2080,4233,,CP174M300300042,ROBD-067LBEA949,Rheem,Oil Furnace,09/08/2003,09/08/2003,12,09/08/2004,,,0,,,,,0,05/24/2017,05/24/2017
2080,4234,,5882M110313320,RAKA-024JAZ,Rheem,Air Conditioner,09/08/2003,09/08/2003,12,09/08/2004,,,0,,,,,0,05/24/2017,05/24/2017
2080,4235,,T180307647,RXBC-C21I,Rheem,Coil Enclosure,09/08/2003,09/08/2003,12,09/08/2004,,,0,,,,,0,05/24/2017,05/24/2017
2080,4236,,T190304855,RCGA-2457G,Rheem,Coil,09/08/2003,09/08/2003,12,09/08/2004,,,0,,,,,0,05/24/2017,05/24/2017
984,4237,,3336SUU5G,TXA025C4HPC0,Trane,Air Conditioner,09/26/2003,09/26/2003,12,09/26/2004,,,0,,,,,0,05/24/2017,05/24/2017
