call_id,equip_id,cust_id,serial,call_date,call_notes,created_at,updated_at
26207,7190,1272,505735549,07/29/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok
Bob",06/04/17,06/04/17
26208,17014,6953,0,07/29/2016,"No A/C Service Call $120.00 Rewire main contactor $45.00 Fan motor & capacitor (owner disconnected) Added 1lb 8oz of freon #22 $75.00 = $240.00
Steve/Mal
8/24/2016 Check#2917 $120.00
Pd in full",06/04/17,06/04/17
26209,15231,6081,510083669,07/29/2016,"Service A/C ($70.00 CSA) No charge for this service - clean & check cooling system - working ok
Bob",06/04/17,06/04/17
26210,9073,4089,,07/29/2016,"Service A/C ($70.00 CSA) No charge for this service clean & check cooling system. Refrigerant charge low added 1 lb R-22 Recycled $25.00 added 1 leak sealer $75.00 = $100.00
Bob
PAID ck#2616",06/04/17,06/04/17
26211,13936,4121,M1142G6AF,07/29/2016,"Service a/C ($70.00 CSA) No charge for this service. Clean & check cooling system. - working ok
Bob",06/04/17,06/04/17
26212,17015,6954,9709108177,08/01/2016,"No A/C blowing warm air $120.00 Found capacitor bad  - compressor not running. Replaced capaciter. $40.00 check operation working ok
Bob
Paid ck #177",06/04/17,06/04/17
26213,17012,4237,All Units per agreement,07/29/2016,"Summer A/C Service as per CSA replaced filters $550.00
Additional items: suite 2, added 3 lbs 12oz R410z $93.72, suite 6 - added 1lb 6oz R410a $34.36, Suite 7 - added 7lbs R410a $175.00 and added leak sealant $75.00, suite 10 cleaned clog in drain lines - inspected above systems for visible leaks, none found $928.08
PAID ck # 1153
Steve/Mal",06/04/17,06/04/17
26214,15194,4161,,08/01/2016,"No A/C Contactor had ants in it - nothing running outside system empty. System too old to find leak and repair. $120.00
Bob
9/30/2016 Check# 161 $120.00
Pd in full",06/04/17,06/04/17
26215,14315,5981,8391W081302068,07/28/2016,"A/C not running properly $120.00. Replaced thermostat with a honeywell digital non programmable thermostat $105.00 (-$35.50 CSA) = $189.50
Zeb
Paid Visa",06/04/17,06/04/17
26216,14292,4974,11061642591,07/22/2016,"Replaced compressor (under warranty)
ZP67KCETF5830
16EE3620L",06/04/17,06/04/17
26217,15134,6299,1404434380,08/01/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26218,17016,3199,0,08/01/2016,"Noise when A/C running service call $120.00 Found indoor motor to be failing. Replaced motor $135.29 new 7.5 capacitor. $7.00 = $262.29
Zeb
PAID Ck#2808",06/04/17,06/04/17
26219,10784,2481,907260674,07/29/2016,"Service A/C ($70.00 CSA) No charge for this service today.
Zeb",06/04/17,06/04/17
26220,11863,5156,501,08/02/2016,"Filter $50 -$5 coupon $45.00
In shop",06/04/17,06/04/17
26221,9762,1894,,08/02/2016,"Service A/C ($70.00 CSA) No charge for this service.
Clean & check cooling system
Bob",06/04/17,06/04/17
26222,17017,4884,0,07/22/2016,"Rooftop A/C not working $120.00 - found dueal capacitor to have failed $45.00 = $165.00
Steve
PAID ck#16659",06/04/17,06/04/17
26223,16987,4884,3494G20148,07/19/2016,"checked unit $95.00 - unit hasn�t ran for some time unit control panel full of yellow jackets - installed in aprilaire non programmable thermostat. $105.00
Total for both rooftop units $365.00
PAIDCk #16659
Steve Zeb",06/04/17,06/04/17
26224,16987,4884,3494G20148,08/01/2016,"Replaced belt drive blower motor $499.80 and capacitor $15.00 - Replaced fan belt $25.00 added 3 1/2 lbs R-22 $122.50 - service (1 1/2 Hrs) $142.50 =  $804.80
Zeb
PAID ck#16659",06/04/17,06/04/17
26225,15805,5775,5895L 23053,08/02/2016,"Service A/C - clean & check cooling system - working ok. 
New CSA $165.00
Bob
Paid ck #2494",06/04/17,06/04/17
26226,1947,778,P374UCA5G,08/02/2016,"No A/C $120.00 - found start capacitor to have failed, replaced 80 mfd capacitor $51.00. Ran system through a cooling cycle. = $171.00
Paul
PAID ck #1485",06/04/17,06/04/17
26227,1533,628,D46244460,08/02/2016,"Service A/C $70.00 ($165.00 Renew CSA) Clean & check cooling system.  Replace honeywell 16.2 filter $45.00 #12 humidifier water panel $15.00 - Replace 12.5 MFD condenser fan capacitor. $12.00 $237.00 (-$7.20 CSA) = $229.80
Bob",06/04/17,06/04/17
26228,1534,628,E24617977,08/02/2016,"Service Furnace $90.00 ($165.00 CSA) Clean & check heating system. Replace honeywell 16.25 filter $45.00 #12 water panel $15.00 Replace 12.5 MFD condenser fan capacitor $12.00 = $237 (-$7.20 CSA) = $229.80
Bob
Paid ck #2507",06/04/17,06/04/17
26229,1535,628,,08/02/2016,"Filter $45.00 -$4.50 = $40.50 CSA
Bob
Paid Ck#2507",06/04/17,06/04/17
26230,5469,628,,08/02/2016,"Water Panel $15.00 - $1.50 CSA = $13.50
Bob
PAID CK#2507",06/04/17,06/04/17
26231,6416,3015,1911D18749,06/01/2016,"Service A/C ( $70.00 CSA) no charge for this service.
Steve",06/04/17,06/04/17
26232,14292,4974,11061642591,06/24/2016,"Found second stage compressor to have failed - ordered new compressor 1/2 hour
Zeb",06/04/17,06/04/17
26233,14292,4974,11061642591,07/27/2016,"Reclaimed refrigerant, replaced compressor and filter drier (part warranty) $35.00 Evacuated system and refilled system with 17 1/2lbs R410a $437.50 - replaced 2- 3 phase 30 AMP contactors (part warranty) service 5 hours $475.00 = $947.50
Zeb, Steve, Mal, Stephen
8/15/2016 Check # 17973 Pd $947.50 Pd in full",06/04/17,06/04/17
26234,13260,299,1204715019,08/02/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - replace 5000 filter $55.00 -($5.50) = $49.50
Bob
Paid Discover",06/04/17,06/04/17
26235,9173,299,,08/02/2016,"Replace 5000 filter $55.00 -($5.50 CSA) = $49.50
Bob
Paid Discover",06/04/17,06/04/17
26236,17019,4225,0,08/02/2016,"No A/C service call $95.00 Found batteries in thermostat to have failed. Also added 1/4lb of R410a Refrigerant $6.25 =  $101.25
Zeb
Paid Ck#4384",06/04/17,06/04/17
26237,17020,6955,0,08/02/2016,"No A/C Service Call $120.00 Found outdoor capacitor to have failed - replaced with a turbo 200 capacitor $85.00 = $205.00
Zeb
PAID CASH",06/04/17,06/04/17
26238,16345,6721,101632017,10/23/2015,Serviced furnace $90.00 replaced ignitor $75.00 Installed switch and receptacle $45.00. Installation of a secondary drain pan under furnace $68.00 Inspect supply runs. Install heat tape onto drane lines $75.00 Additional labor $270.00 = $623.00,06/04/17,06/04/17
26239,17021,3434,0,08/03/2016,"A/C not working properly service call $120.00 Found A/C to be low on refrigerant. Added 1lb of R410a refrigerant $25.00. Also washed out the outdoor coil and indoor filter.
Zeb
Paid visa",06/04/17,06/04/17
26240,17022,6480,0,08/03/2016,"A/C not working properly service call $65.00 Found A/C to be low refrigerant. Added 4lbs of R-22 to the system $100.00.  Also added 1 tube of leak seal $75.00 = $240.00
Zeb
PAID Ck#9335",06/04/17,06/04/17
26241,14493,340,1811X71946,08/03/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26242,14488,6035,,08/03/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26243,85,36,K14269984,08/03/2016,"Service A/C ($70.00 CSA) no charge for this service. Clean & check cooling system. Replace 16x25 honeywell filter $45.00 -($4.50 CSA) = $40.50
Bob
Paid ck#2338",06/04/17,06/04/17
26244,13707,36,Honeywell,08/03/2016,"Filter $45.00 -($4.50 CSA) = $40.50
Bob
Paid Ck #2338",06/04/17,06/04/17
26245,167,60,H23294187,08/03/2016,"No A/C Service call $120.00 Found A/C to be low on refrigerant. Added 4lbs of R-22 Refrigerant $100.00. Also, rinsed out the outdoor coil. $220.00
Zeb
Paid ck#5015",06/04/17,06/04/17
26246,17023,4916,,08/03/2016,"75 x 48 duct insulation $18.75
Inshop
Paid Visa",06/04/17,06/04/17
26249,1365,561,K03212647,07/26/2011,"No AC.  Left unit wires burnt, repaired.  
$110
Scott",06/04/17,06/04/17
26250,12396,4157,,08/03/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26251,15906,6599,1914B27371,08/03/2016,"Servcie A/C (Renew CSA $165.00) furnace in the fall
Zeb
Paid ck#1939",06/04/17,06/04/17
26252,17025,6956,708167256,08/01/2016,"No A/C $120.00 Found compressor not operating - capacitor was weak installed turbo 200 capacitor, still not working $85.00 Also tried hard start kid - still did not work - compressor bad (ordered) = $205.00
Paid Visa
Zeb
Bob Shuster repaired this for him Jones - 5yr parts, 10yr labor.",06/04/17,06/04/17
26253,6216,2948,L892117387,08/04/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system.
Bob",06/04/17,06/04/17
26254,7955,3338,601645711,08/04/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok. Replace 5000 filter $55.00 -($5.50 CSA) = $49.50
Bob
PAID CK #7767",06/04/17,06/04/17
26255,7948,3338,,08/04/2016,Replaced filter $55.00 -($5.50 CSA) = $49.50,06/04/17,06/04/17
26256,1072,443,M511K4MFF,08/04/2016,"No A/C service Call $120.00. found indoor coil to be dirty. Cleaned indoor coil $47.50 also added 1 1/2lb R-22 to system $37.50 = $205.00
Zeb
Paid Visa",06/04/17,06/04/17
26257,16299,1838,,08/04/2016,"Service A/C ($70.00 CSA) No charge for this service.
Zeb",06/04/17,06/04/17
26258,14705,5746,,08/04/2016,"16x25x1 $3.00
In Shop",06/04/17,06/04/17
26259,603,239,Z4042BY3F,08/04/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26260,17032,4936,601773988,08/03/2016,Indoor unit making noise - found breaker wheel to have come apart which also caused vibration to make main board fail.,06/04/17,06/04/17
26261,17032,4936,601773988,08/04/2016,"Installed new blower wheel and main control $71.00 - board $123.00 Service $167.50 = $361.50
Zeb
8/15/2016 Check#1673 $361.50 pd in full",06/04/17,06/04/17
26262,14412,6015,,08/04/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Working ok
Bob",06/04/17,06/04/17
26263,17033,2823,0,08/04/2016,"No A/C Service call $120.00 Found capacitor on a/c to have failed. Replaced 45/5 capacitor $45.00 - also added 1/2lb of R-22 Refrigerant $12.50 = $177.50
Zeb
8/15/2016 Check# 1142 $177.50 Pd in full",06/04/17,06/04/17
26264,8521,3864,608089492,07/22/2016,"No A/C $120.00 Found capacitor to have failed - replaced capacitor (part under warranty) Expansion valve not working properly.
Zeb
8/2/2016 Check# 5037 $375.00 Pd in full",06/04/17,06/04/17
26265,8521,3864,608089492,08/02/2016,"Replaced expansion valve (part under warranty) evacuated refrigerant circuit $35.00 added 1/2 lb R410a $12.50 - serviced furnace $65.00 - additional labor (1 1/2 hrs) $142.50 = $375.00
Total for 7/22 & 8/2
Zeb 8/12/2016 Check# 5037 Pd $375.00 Pd in full",06/04/17,06/04/17
26266,8523,3864,608173945,08/02/2016,"Serviced Furnace $65.00
Zeb
Not paid",06/04/17,06/04/17
26267,6307,2978,2089E18422,08/05/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok
Bob",06/04/17,06/04/17
26268,17036,6957,3473PPH5F,08/05/2016,"A/C not cooling $120.00 System refrigerant charge low - added 1lb R-22 $50.00 working ok = $170.00
Bob
Paid ck#4690",06/04/17,06/04/17
26269,13332,1639,1207017353,08/05/2016,"Service A/C ($70.00 CSA) No charge for this service. Clelan & check cooling system - working ok
Bob",06/04/17,06/04/17
26270,12861,5531,4711B016558,10/21/2015,"No Heat - Replaced primary control (under part warranty) $165.00 (+$45.00 filter)= $210.00
Steve",06/04/17,06/04/17
26271,12862,5531,#413,02/23/2015,"Filter $55.00
In Shop",06/04/17,06/04/17
26272,12862,5531,#413,10/21/2015,"Replaced filter $45.00 (shouldve been $55.00)
Steve",06/04/17,06/04/17
26273,14280,5967,7653W460906974,08/05/2016,"No A/C $120.00 Indoor coil partly frozen, ran blower cleaned outside coil system charge low added 1lb 7oz R-22 $35.95 added leak sealer $75.00 = $230.95
Bob
Paid Visa",06/04/17,06/04/17
26274,10561,4669,1007698935,08/05/2016,"Not cooling $120.00 Serviced aprilaire 5000 $55.00 Replaced aprilaire 5500 water panel $15.00 = $190.00
Zeb
8/24/2016 Check# 3202 $70.00 just payed for filters not call because system under warranty OK with Paul",06/04/17,06/04/17
26275,10703,3749,905032519,08/08/2016,"Service A/C -($70.00 CSA) No air conditioner Clean & check cooling system. Working ok
Bob",06/04/17,06/04/17
26276,15284,6347,L994061473,08/08/2016,"Service furnace $90.00 ($165.00 CSA) Renew. Clean & check heating system - working ok
Bob
Paid Ck#9767",06/04/17,06/04/17
26277,15285,6347,L993622420,08/08/2016,"Service A/C ($70.00 ) Renew CSA $165.00 - Clean & check cooling system. Working ok
Bob
Paid ck#9767",06/04/17,06/04/17
26278,16094,6651,5904C22795,08/08/2016,"Service furnace ($90.00) Renew CSA $165.00 + 30.00 service gas wall heater.
$195.00
Bob
Paid ck#1631",06/04/17,06/04/17
26279,16097,6651,5804F18076,08/08/2016,"Serviced A/C ($70.00) Renew CSA ($165.00) + Serviced gas wall heater. $30.00 = $195.00
Bob
Paid Ck#1631",06/04/17,06/04/17
26280,17037,6651,,08/08/2016,"Serviced Gas wall heater $30.00
Bob
Paid ck#1631",06/04/17,06/04/17
26281,12655,5457,,08/08/2016,"Replace honeywell filter $55.00
Steve/Jr
Paid ck#9322",06/04/17,06/04/17
26282,12654,5457,KY32PPTHF,08/08/2016,"No A/C Service Call $120.00 Replace thermostat w/ aprilaire 8448 $116.95 - Replace honeywell 16x25x4 air filter $55.00 Replace 40 MFD Capacitor $21.50 Replace  30 AMP/ 24volt 240 volt capacitor $75.00 Add 1lb 10oz R-22 $75.00 = $463.45
Steve/Jr
Paid ck #9322",06/04/17,06/04/17
26283,17038,3929,0,08/08/2016,"Service A/C - New CSA $165.00 - furnace in the fall
clean & check system - working ok.
Bob
Paid Ck#1191",06/04/17,06/04/17
26284,11527,4436,1006721546,08/09/2016,"No A/C $120.00 Found system refrigerant charge low. Added 2lbs 6oz R410a 59.38 Replaced 413 Filter - Dirty $55.00 = $234.38
Bob
8/15/2016 Check#4987 Pd $234.38 Pd in full",06/04/17,06/04/17
26285,17039,4436,,08/09/2016,"Replaced filter $55.00
Bob
NOT PAID",06/04/17,06/04/17
26286,9853,4385,806289397,08/09/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Working ok.
Bob",06/04/17,06/04/17
26287,11120,4906,1001754934,08/09/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Working ok
Bob",06/04/17,06/04/17
26288,6940,3251,34353S15F,08/09/2016,"Service A/C ($70.00 CSA) No charge for this service today. Clean & check system - working ok #401 filter $50.00 + #35 water Panel $15.00 = $65.00 (-$6.50) = $58.50
Bob
Paid Ck#8032",06/04/17,06/04/17
26289,6941,3251,401,08/09/2016,"Filter $50.00 (-$5.00 CSA) = $45.00
Bob
Paid ck#8032",06/04/17,06/04/17
26290,6942,3251,,08/09/2016,"Water Panel $15.00 (-$1.50 CSA) = $13.50
Bob
Paid ck#8032",06/04/17,06/04/17
26291,8255,122,,08/10/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Refrigerant charge slightly low added 2 1/2oz R-22 $3.90 
Bob
Paid Cash",06/04/17,06/04/17
26292,6744,2026,405217552,08/10/2016,"No A/C Service Call $120.00. Found capacitor on outdoor unit to have failed. Replaced capacitor $35.00. Also added 1/2lb of R-22 Refrigerant $12.50 = $167.50
Zeb
Paid ck#10230",06/04/17,06/04/17
26293,17044,5085,9602115534,08/10/2016,"Service Call $95.00 - Clean & check system found capacitor bad - replaced capacitor $35.00 - working ok
$130.00
Bob
Paid Visa",06/04/17,06/04/17
26294,8195,2556,,08/10/2016,"A/C not cooling $120.00 System refrigerant charge low. Added 2lbs R-22 Recycled $50.00 = $170.00
Bob
Paid MC",06/04/17,06/04/17
26295,14079,5913,1303108202,08/10/2016,"No A/C Service Call $120.00 Found indoor blower motor and capacitor to have failed. Replaced blower motor $135.23 Replaced capacitor $10.00 Labor $14.50 = $312.73
Zeb
PAID MC",06/04/17,06/04/17
26296,12516,4402,5526500503,08/10/2016,"No A/C service call $120.00 Found outdoor A/C coil to be dirty. Also added 1lb of R-22 $25.00 = $145.00
Zeb
8/18/2016 Check# 1310 $145.00 Pd in full",06/04/17,06/04/17
26297,17045,6958,0,08/10/2016,"Service A/C $84.00 (Trib Coupon) Added 40z of R-22 Refrigerant to the system $12.50 = $96.50
Zeb
PAID CK#6699",06/04/17,06/04/17
26298,14624,6095,,08/11/2016,"Filter $55.00
In Shop",06/04/17,06/04/17
26299,384,147,M4O4WYSFF,08/11/2016,"A/C Not cooling $120.00 Condensor coil dirty - cleaned coil checked indoor coil ok Refrigerant low - added 2lb 5 oz R-22 Recycled $50.80 Additional labor 1 hour $95.00 $265.80
Bob
8/22/2016 Check # 314 $265.80 Pd in full",06/04/17,06/04/17
26300,15801,1895,529249585,08/11/2016,"Service A/C ($70.00 CSA) No charge for this service - clean & check cooking system - working ok
Bob",06/04/17,06/04/17
26301,15960,6471,0789E41683,08/11/2016,"Service A/C ($70.00 CSA) No charge for this service - clean & check cooling system -workin ok
Bob",06/04/17,06/04/17
26302,10732,4726,,08/11/2016,"Service A/C ($70.00 CSA) No charge for this service.
Zeb",06/04/17,06/04/17
26303,9960,4407,,08/11/2016,"No A/C $120.00 Noise at outside unit fan motor going bad. Replaced motor $155.90 - Replaced capacitor $6.00. Added 11.5 oz R-22 Recycled refrigerant $18.00 1/2 hour additional labor $47.50 = $347.40
Bob
Paid American Express",06/04/17,06/04/17
26304,17046,6959,0,08/11/2012,"Water on the floor Around furnace service call $120.00 Found drain line to be clogged. Also found outdoor coil to be dirty. Also added 2lbs of R-22 refrigerant $50.00 additional labor $95.00 = $265.00
Zeb
Paid Visa",06/04/17,06/04/17
26305,15781,2647,5807B37057,08/12/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Working ok
Bob",06/04/17,06/04/17
26306,8982,591,704243099,08/10/2016,"No A/C Service Call $95.00. Found wire to  have burnt on the capacitor and replaced wire $40.00. Also installed hard start kit to help compressor start. $53.75 = $184.75
Zeb
8/10/2016 Check #7943 $184.75 Pd in full",06/04/17,06/04/17
26307,17047,420,25.4 Deflecto,08/12/2016,"Air deflector $9.00 ($.90) = $8.10
In Shop",06/04/17,06/04/17
26308,17048,6960,,08/11/2016,"1/2 Gas pressure regulator $15.00
In Shop",06/04/17,06/04/17
26309,10753,3043,,08/12/2016,"Filter $45.00
In Shop",06/04/17,06/04/17
26310,16550,5887,LK51601952,08/09/2016,"Service A/C $95.00 Washed outdoor coil and reset mini split.
Steve/Steven
9/6/2016 Check #997 $95.00 Pd in full",06/04/17,06/04/17
26311,2667,1114,,08/12/2016,"No A/C $120.00 Refrigerant charge low added 9 oz R-22 Recycled $14.05 = $134.05
Bob
Paid ck#3941",06/04/17,06/04/17
26312,17049,1354,0,08/12/2016,"No A/C Service Call $120.00 = Replaced thermostat w/ aprilaire 8448 $135.50 = $255.50
Steve/Steven
PAID CK#4123",06/04/17,06/04/17
26313,17050,1354,,08/15/2016,"Replaced thermostat $135.50
Steve/Steven
Paid ck #4123",06/04/17,06/04/17
26314,11324,3532,4015M01924148,08/15/2016,"Service A/C ($70.00 CSA) No charge for this service. Pulled filters out of registers - working ok.
Bob",06/04/17,06/04/17
26317,11435,1186,1005519269,08/15/2016,"Service A/C ($70.00 )  (Renew CSA $220.00) Check cooling system - working ok.
Replace #413 filter $55.00 (-$5.50 CSA) $49.50  = $269.50
Bob
Paid ck#3700",06/04/17,06/04/17
26318,11437,1186,1610B012762,08/15/2016,"Service oil furnace $150.00 ($220.00 Renew CSA) Check heating system replace oil filter & nozzle. Replace #413 filter $55.00 (-$5.50 CSA) $49.50 = $269.50
Paid Ck#3700",06/04/17,06/04/17
26319,11438,1186,413,08/15/2016,"Replaced filter
$55.00 - $5.50 CSA = $49.50
Bob
Paid ck #3700",06/04/17,06/04/17
26320,4744,1282,5180378,08/15/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26321,10637,4697,904042189,08/11/2016,"No A/C Found blower bearings to have failed $120.00.
Steve
8/22/2016 CC $417.50 Pd in full",06/04/17,06/04/17
26322,10637,4697,904042189,08/12/2016,"Replace bearings 3/4 shaft $87.00 - additional labor (1 1/2 hours) $142.50 - also added 1lb R-22 $65.00 to A/C system and replaced 16x25x1 air filter $3.00 
Total of 8/11 & 8/12
$417.50
Steve
8/22/2016 CC $417.50
Pd in full",06/04/17,06/04/17
26323,14146,5932,203533920,08/15/2016,"Service A/C ($70.00 CSA) Clean & check cooling system. Replaced capaciter rusty terminals $35.00 (-$3.50 CSA) = $31.50
Bob
Paid Ck#3948",06/04/17,06/04/17
26325,10561,4669,1007698935,08/15/2016,"Balancd from 8/5/16 $190.00
Add 1lb of R410a freon $25.00. Aljust blower speed to a higher DFM (1450) 1 hour labor $65.00 = $280.00
Zeb/Steve/Mal
NO CHARGE",06/04/17,06/04/17
26326,7305,1304,506110016,08/15/2016,"No A/C $120.00 Found capaciter bad. Compressor not running. Replaced capaciter $40.00. Cleaned condenser coil - checked operation - working ok = $160.00
Bob
8/22/2016 Check#1468 $160.00 Pd in full",06/04/17,06/04/17
26327,4306,1398,H37260678,08/15/2016,"Service A/C ($70.00 CSA) No charge for this service. 
Zeb",06/04/17,06/04/17
26328,17053,4195,8400D30910,08/01/2016,"No A/C Call $120.00 add 12oz freon $37.50 Cleaned condenser coil - cleaned condensate trap - additional labor $71.25 = $228.75
8/22/2016 #228.75 Pd in full",06/04/17,06/04/17
26329,17054,6962,0,08/15/2016,"No A/C Service Call $120.00 Repair burnt wires on outdoor disconnect 1 hour labor $95.00 = $215.00
Steve/Mal
8/26/2016 Pd with CC Pd in full",06/04/17,06/04/17
26330,17055,5862,,08/08/2016,"No A/C flipped breaker working ok
Steve",06/04/17,06/04/17
26331,14158,5936,,08/16/2016,"No A/C Service call $120.00 Found compresser to not be running. Replaced 35/5 capaciter - $35.00 also added hart start kit to help compresser start easy. $65.00 = $220.00
Zeb
Paid Ck#613",06/04/17,06/04/17
26332,490,197,L231YUYFF,08/16/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26333,13466,386,1206724530,08/08/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system. Working ok
Bob",06/04/17,06/04/17
26334,5008,1477,3264RES2F,08/16/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok
Bob",06/04/17,06/04/17
26335,10561,4669,1007698935,08/16/2016,"AC not cooling.  Removed 7 lbs r410a from system, seemingly overcharged.  System was off due to high pressure.
No charge (just there day before)
Zeb",06/04/17,06/04/17
26336,15660,6426,5XD83808-01,08/11/2016,"No A/C for bar area found capacitor to have failed - replaced capaciter (70/5) $55.00 cleaned air filter (service (1 1/2 hours) $142.50
$197.50
Zeb
9/6/2016 Check#6159 $197.50 Pd in full",06/04/17,06/04/17
26337,15889,6595,,08/02/2016,"NO A/C Compressor failed $95.00
Zeb/Steve
8/26/2016 Check#4775 Pd in full",06/04/17,06/04/17
26338,15889,6595,,08/05/2016,"Reclaimed refrigerant, $35.00 flushed tubing Replaced compressor $85.00 (4hours Zeb) (under part warranty) and filter drier, evacuated tubing added 4lbs R410a $45.00 + $35.00 Found wiring harness melted $100.00
Zeb/Steve
8/26/2016 Check# 4775 $915.00 Pd in full",06/04/17,06/04/17
26339,15889,6595,,08/09/2016,"Replaced wiring harness $45.00 (1 hr labor Steve (5 hours $475.00
Total 8/2, 8/5, 8/9 = $915.00
Zeb/Steve
8/26/2016 Check# 4775 $915.00 Pd in full",06/04/17,06/04/17
26340,12516,4402,5526500503,08/24/2016,"A/C not cooling right in main office area - adjusted registers - also noted the intense heat and humidity we had been experiencing wont allow proper cooling $95.00
Bob
8/24/2016 Check# 1314 $95.00 Pd in full",06/04/17,06/04/17
26341,15231,6081,510083669,08/18/2016,"Sent out Invoice for Renewal of CSA $165.00
Bob
8/24/2016 Check#6185 $165.00 Pd in full",06/04/17,06/04/17
26343,11399,1515,,08/17/2016,"No A/C service call $95.00 Found a/c fan motor wires to e cut. Repaired and turned unit on - everything seems good at this time
Zeb
Paid ck #1003",06/04/17,06/04/17
26344,1122,463,L131192FF,08/17/2016,"Service A/C $95.00 Found outdoor coil to be very dirty. Used coil cleaner and washed out coil $35.00 also found capaciter to be reading low. Replaced capaciter $40.00. Also found unit to be low on refrigerant - added 1/2lb of R-22 $25.00 = $195.00
Zeb
Paid ck#12099",06/04/17,06/04/17
26345,15332,6053,WOF9853577,08/17/2016,"Service A/C ($70.00 CSA) No charge for this service - clean & check cooling system. Refrigerant charge slightly low - added 5.5oz R410a $8.60
Bob
Paid ck#201",06/04/17,06/04/17
26346,9470,4203,707479401,08/17/2016,"Service furnace $95.00 - Service A/C $70.00 Clean & check both systems. Replace 2400 filter $50.00 & #10 humidfier water panel $13.00 - Both working ok = $228.00 ($6.30 CSA) = $221.70
Bob
Paid ck#0931",06/04/17,06/04/17
26347,1051,435,H35548553,08/18/2016,"Service furnace $90.00 Clean & check heating system
Bob
Paid ck#415 ($210.00)",06/04/17,06/04/17
26348,1053,435,H39287729,08/18/2016,"Service A/C ($70.00 CSA) Clean & check cooling system.
Bob
Paid ck#415 ($210.00)",06/04/17,06/04/17
26349,12452,435,Wall Heater,08/18/2016,"Check Gas wall heater and Gas Fireplace $45.00
Bob
Paid ck#415 ($210.00)",06/04/17,06/04/17
26350,8855,1306,608139624,06/28/2016,"No A/C $95.00 Found A/C to be low on refrigerant added 1lb $25.00 Ran through cycle - working ok. = $120.00
Zeb
9/1/2016 Pd CC $120.00 Pd in full",06/04/17,06/04/17
26351,125,44,K17213785,08/17/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system - working ok.
Bob",06/04/17,06/04/17
26352,10427,1742,807112381,08/18/2016,"Service A/C ($70.00 CSA) No charge for this service. Clean & check cooling system.
Zeb",06/04/17,06/04/17
26353,14136,5926,P31667T2G,08/10/2016,"Making noise around furnace - no noise while there. Trip charge $25.00
Bob
8/29/2016 Check # 4106 $25.00 Pd in full",06/04/17,06/04/17
26354,1953,779,L09LRGBF,08/17/2016,"Took out circuit board that had failed and was making indoor blower motor to run all the time. Labor 1 1/2 hours $142.50
Zeb
5/23/2016 $142.50 Check#3342 Pd in full",06/04/17,06/04/17
26355,11277,4942,,08/15/2016,"No A/C service call $95.00 Found blower motor to have failed. Replaced motor $136.00 Replaced capaciter $10.00. Everything working good at this time. $241.00
Zeb
8/26/2016 Check#3009 Pd in full  $241.00",06/04/17,06/04/17
26356,17057,6963,0,08/17/2016,"A/C not cooling $120.00 condensate on pipes and was freezing. System refrigerent charge slightly low. Added 15.5 oz R410a $24.23. Cleaned condenser coil = $144.23
Bob
Paid MC",06/04/17,06/04/17
26357,11327,4967,5897B44980,08/18/2016,"Water leak in condensate drain line $65.00. Trap clogged cleaned trap - working ok
Bob
Paid ck#1722",06/04/17,06/04/17
26358,16229,6680,,08/18/2016,"Filter #413 $55.00
In Shop",06/04/17,06/04/17
26359,4699,1166,G08203659,07/15/2016,"A/C not working again $95.00 1 hour labor. Found refrigerant was low added 1 lb $25.00 = $120.00
Steve
8/31/2016 Check# 1576 $120.00 Pd in Full",06/04/17,06/04/17
26360,7457,2462,6951M140516921,08/17/2016,"A/C not working  properly service call $95.00 Found thermostat to not always be working properly. Replaced thermostat $105.00 = $200.00
Zeb
NOT PAID",06/04/17,06/04/17
